file, #v, #vu, #vf, #c-u, #c2, #v2, #c3, #v3, #c4, #v4, #c5, #v5
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-4-q.cnf, 2332, 1, 1680, 2014, 74, 44, 1628, 490, 312, 263, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-5-q.cnf, 2332, 1, 1652, 2042, 70, 44, 1612, 493, 360, 297, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-6-q.cnf, 2332, 1, 1650, 2045, 81, 45, 1580, 480, 384, 326, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-7-q.cnf, 2332, 1, 1658, 2037, 85, 45, 1576, 480, 376, 317, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-8-q.cnf, 2332, 1, 1718, 1977, 81, 45, 1648, 486, 248, 207, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-22-9-q.cnf, 2332, 1, 1654, 2040, 76, 45, 1596, 489, 368, 312, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-10-q.cnf, 2553, 1, 1830, 2216, 76, 45, 1780, 539, 360, 302, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-1-q.cnf, 2553, 1, 1810, 2235, 79, 47, 1748, 530, 408, 338, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-2-q.cnf, 2553, 1, 1758, 2287, 71, 44, 1720, 541, 496, 410, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-3-q.cnf, 2553, 1, 1852, 2195, 83, 47, 1784, 528, 328, 278, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-4-q.cnf, 2553, 1, 1844, 2201, 81, 47, 1776, 531, 344, 292, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-5-q.cnf, 2553, 1, 1802, 2243, 71, 46, 1764, 543, 408, 341, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-6-q.cnf, 2553, 1, 1830, 2216, 80, 46, 1768, 533, 368, 312, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-7-q.cnf, 2553, 1, 1828, 2216, 80, 45, 1768, 534, 368, 309, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-8-q.cnf, 2553, 1, 1804, 2243, 83, 46, 1736, 529, 424, 357, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-23-9-q.cnf, 2553, 1, 1848, 2198, 74, 45, 1804, 540, 320, 274, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf, 2784, 1, 2004, 2410, 90, 49, 1920, 575, 400, 335, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-1-q.cnf, 2784, 1, 1990, 2424, 88, 48, 1912, 571, 424, 357, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-2-q.cnf, 2784, 1, 2000, 2414, 86, 49, 1928, 579, 400, 332, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-3-q.cnf, 2784, 1, 1982, 2431, 83, 48, 1916, 580, 432, 366, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-4-q.cnf, 2784, 1, 1982, 2433, 89, 49, 1904, 574, 440, 371, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-5-q.cnf, 2784, 1, 2028, 2387, 87, 49, 1956, 578, 344, 292, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-6-q.cnf, 2784, 1, 1990, 2425, 81, 47, 1936, 585, 408, 338, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-7-q.cnf, 2784, 1, 1954, 2460, 80, 47, 1900, 583, 480, 398, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-8-q.cnf, 2784, 1, 1986, 2428, 92, 49, 1896, 570, 440, 379, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-9-q.cnf, 2784, 1, 2028, 2387, 83, 47, 1968, 584, 336, 286, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-10-q.cnf, 3025, 1, 2182, 2617, 85, 49, 2124, 634, 408, 341, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-1-q.cnf, 3025, 1, 2170, 2628, 76, 46, 2136, 642, 416, 356, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-2-q.cnf, 3025, 1, 2182, 2616, 88, 49, 2112, 631, 416, 351, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-3-q.cnf, 3025, 1, 2110, 2687, 87, 51, 2040, 623, 560, 472, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-4-q.cnf, 3025, 1, 2146, 2652, 92, 51, 2064, 625, 496, 411, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-5-q.cnf, 3025, 1, 2128, 2670, 86, 49, 2064, 628, 520, 427, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-6-q.cnf, 3025, 1, 2172, 2626, 90, 51, 2096, 625, 440, 364, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-7-q.cnf, 3025, 1, 2106, 2693, 93, 51, 2024, 624, 576, 482, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-8-q.cnf, 3025, 1, 2164, 2633, 81, 51, 2112, 636, 440, 372, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-25-9-q.cnf, 3025, 1, 2106, 2693, 89, 51, 2036, 626, 568, 473, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-10-q.cnf, 3276, 1, 2310, 2889, 89, 52, 2248, 681, 552, 456, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-1-q.cnf, 3276, 1, 2360, 2839, 87, 51, 2304, 686, 448, 384, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-2-q.cnf, 3276, 1, 2316, 2882, 90, 53, 2248, 682, 544, 453, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-3-q.cnf, 3276, 1, 2362, 2836, 92, 53, 2288, 676, 456, 380, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-4-q.cnf, 3276, 1, 2330, 2869, 93, 53, 2256, 681, 520, 433, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-5-q.cnf, 3276, 1, 2302, 2895, 87, 50, 2240, 680, 568, 481, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-6-q.cnf, 3276, 1, 2334, 2862, 94, 51, 2256, 678, 512, 433, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-7-q.cnf, 3276, 1, 2356, 2843, 99, 53, 2264, 673, 480, 405, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-8-q.cnf, 3276, 1, 2306, 2890, 90, 51, 2240, 681, 560, 467, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-26-9-q.cnf, 3276, 1, 2364, 2835, 95, 53, 2284, 676, 456, 384, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-10-q.cnf, 4380, 1, 3102, 3856, 116, 61, 2988, 889, 752, 627, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, 4380, 1, 3168, 3788, 96, 58, 3116, 915, 576, 489, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-2-q.cnf, 4380, 1, 3130, 3828, 96, 60, 3076, 915, 656, 556, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-3-q.cnf, 4380, 1, 3120, 3837, 105, 60, 3036, 905, 696, 577, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-4-q.cnf, 4380, 1, 3130, 3829, 93, 59, 3088, 921, 648, 547, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-5-q.cnf, 4380, 1, 3062, 3895, 107, 61, 2972, 900, 816, 681, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-6-q.cnf, 4380, 1, 3120, 3837, 105, 60, 3036, 902, 696, 581, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-7-q.cnf, 4380, 1, 3124, 3833, 101, 59, 3052, 901, 680, 566, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-8-q.cnf, 4380, 1, 3106, 3853, 105, 60, 3028, 906, 720, 606, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-9-q.cnf, 4380, 1, 3124, 3835, 103, 57, 3052, 912, 680, 579, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-10-q.cnf, 5644, 1, 4056, 4916, 120, 66, 3964, 1163, 832, 693, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-1-q.cnf, 5644, 1, 4030, 4944, 120, 68, 3936, 1164, 888, 752, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-2-q.cnf, 5644, 1, 4040, 4933, 117, 67, 3952, 1165, 864, 731, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-3-q.cnf, 5644, 1, 4068, 4906, 126, 69, 3956, 1154, 824, 696, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-4-q.cnf, 5644, 1, 4046, 4928, 128, 69, 3928, 1153, 872, 733, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-5-q.cnf, 5644, 1, 4074, 4899, 119, 69, 3980, 1159, 800, 682, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-6-q.cnf, 5644, 1, 4102, 4873, 133, 69, 3972, 1152, 768, 645, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-7-q.cnf, 5644, 1, 4056, 4916, 120, 67, 3964, 1165, 832, 700, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-8-q.cnf, 5644, 1, 4026, 4948, 124, 69, 3920, 1152, 904, 750, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-34-9-q.cnf, 5644, 1, 4078, 4895, 127, 69, 3960, 1151, 808, 677, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-10-q.cnf, 7068, 1, 5050, 6195, 131, 75, 4952, 1452, 1112, 937, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-1-q.cnf, 7068, 1, 5100, 6144, 140, 75, 4980, 1447, 1024, 864, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-2-q.cnf, 7068, 1, 5068, 6178, 138, 76, 4952, 1438, 1088, 904, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-3-q.cnf, 7068, 1, 5084, 6163, 135, 77, 4980, 1446, 1048, 883, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-4-q.cnf, 7068, 1, 5112, 6135, 131, 76, 5020, 1457, 984, 825, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-5-q.cnf, 7068, 1, 5068, 6179, 135, 76, 4964, 1443, 1080, 904, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-6-q.cnf, 7068, 1, 5058, 6189, 137, 75, 4948, 1448, 1104, 926, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-7-q.cnf, 7068, 1, 5044, 6202, 134, 77, 4940, 1446, 1128, 940, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-8-q.cnf, 7068, 1, 5066, 6180, 132, 76, 4968, 1452, 1080, 889, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-38-9-q.cnf, 7068, 1, 5188, 6057, 137, 77, 5072, 1445, 848, 720, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-10-q.cnf, 8652, 1, 6150, 7623, 155, 84, 6012, 1763, 1456, 1225, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-1-q.cnf, 8652, 1, 6164, 7610, 154, 85, 6032, 1764, 1424, 1191, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-2-q.cnf, 8652, 1, 6352, 7422, 154, 85, 6220, 1766, 1048, 894, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-3-q.cnf, 8652, 1, 6150, 7622, 154, 82, 6020, 1763, 1448, 1217, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-4-q.cnf, 8652, 1, 6172, 7600, 152, 83, 6048, 1770, 1400, 1174, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-5-q.cnf, 8652, 1, 6238, 7536, 136, 81, 6160, 1784, 1240, 1033, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-6-q.cnf, 8652, 1, 6154, 7621, 145, 83, 6052, 1777, 1424, 1193, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-7-q.cnf, 8652, 1, 6182, 7591, 147, 85, 6068, 1775, 1376, 1161, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-8-q.cnf, 8652, 1, 6186, 7587, 151, 84, 6060, 1766, 1376, 1145, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-42-9-q.cnf, 8652, 1, 6174, 7600, 156, 85, 6036, 1762, 1408, 1176, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-10-q.cnf, 10396, 1, 7388, 9171, 163, 93, 7264, 2121, 1744, 1448, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-1-q.cnf, 10396, 1, 7486, 9071, 167, 93, 7344, 2120, 1560, 1319, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-2-q.cnf, 10396, 1, 7348, 9210, 166, 91, 7212, 2114, 1832, 1532, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-3-q.cnf, 10396, 1, 7420, 9137, 153, 88, 7320, 2133, 1664, 1407, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-4-q.cnf, 10396, 1, 7528, 9031, 175, 93, 7368, 2113, 1488, 1259, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-5-q.cnf, 10396, 1, 7448, 9109, 169, 93, 7300, 2120, 1640, 1375, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-6-q.cnf, 10396, 1, 7424, 9133, 157, 93, 7312, 2133, 1664, 1404, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-7-q.cnf, 10396, 1, 7466, 9090, 162, 91, 7344, 2122, 1584, 1331, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-8-q.cnf, 10396, 1, 7436, 9123, 175, 92, 7276, 2106, 1672, 1412, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-46-9-q.cnf, 10396, 1, 7526, 9032, 168, 93, 7384, 2121, 1480, 1252, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-10-q.cnf, 12300, 1, 8742, 10854, 174, 95, 8616, 2513, 2064, 1730, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-1-q.cnf, 12300, 1, 8868, 10729, 181, 100, 8716, 2505, 1832, 1537, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-2-q.cnf, 12300, 1, 8828, 10770, 186, 100, 8664, 2494, 1920, 1609, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-3-q.cnf, 12300, 1, 8856, 10740, 172, 96, 8736, 2516, 1832, 1542, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-4-q.cnf, 12300, 1, 8884, 10714, 182, 101, 8732, 2506, 1800, 1502, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-5-q.cnf, 12300, 1, 8868, 10730, 190, 101, 8692, 2499, 1848, 1563, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-6-q.cnf, 12300, 1, 8882, 10717, 169, 101, 8772, 2519, 1776, 1483, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-7-q.cnf, 12300, 1, 8814, 10785, 181, 100, 8668, 2506, 1936, 1615, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-8-q.cnf, 12300, 1, 8866, 10731, 179, 101, 8720, 2504, 1832, 1529, 0, 0
cnf/lagniez/BayesianNetwork/Ratio_90/90-50-9-q.cnf, 12300, 1, 8808, 10791, 183, 101, 8656, 2496, 1952, 1630, 0, 0
cnf/lagniez/BayesianNetwork/sat-grid-pbl-0010.cnf, 110, 2, 0, 189, 14, 24, 0, 0, 175, 108, 0, 0
cnf/lagniez/BayesianNetwork/sat-grid-pbl-0015.cnf, 240, 2, 0, 434, 19, 34, 0, 0, 415, 238, 0, 0
cnf/lagniez/BayesianNetwork/sat-grid-pbl-0020.cnf, 420, 2, 0, 779, 24, 44, 0, 0, 755, 418, 0, 0
cnf/lagniez/BayesianNetwork/sat-grid-pbl-0025.cnf, 650, 2, 0, 1224, 29, 54, 0, 0, 1195, 648, 0, 0
cnf/lagniez/BayesianNetwork/sat-grid-pbl-0030.cnf, 930, 2, 0, 1769, 34, 64, 0, 0, 1735, 928, 0, 0
cnf/lagniez/bmc/bmc-galileo-8.cnf, 58074, 14111, 1, 182261, 148747, 43962, 13129, 28464, 7246, 15719, 5094, 10961
cnf/lagniez/bmc/bmc-galileo-9.cnf, 63624, 14223, 1, 208310, 170525, 49400, 14742, 31844, 8136, 17665, 5680, 12248
cnf/lagniez/bmc/bmc-ibm-10.cnf, 59056, 26679, 0, 153991, 128126, 32377, 9878, 17694, 4277, 10128, 3753, 8234
cnf/lagniez/bmc/bmc-ibm-11.cnf, 32109, 9397, 3, 91102, 63803, 22255, 18149, 14536, 3728, 8737, 1446, 4671
cnf/lagniez/bmc/bmc-ibm-12.cnf, 39598, 6881, 22, 148772, 109967, 32200, 23035, 18836, 5211, 11530, 2460, 7050
cnf/lagniez/bmc/bmc-ibm-13.cnf, 13215, 2784, 5, 47579, 35482, 10306, 8042, 6404, 1717, 3996, 269, 866
cnf/lagniez/bmc/bmc-ibm-1.cnf, 9685, 2600, 76, 35295, 30035, 7009, 1829, 3474, 502, 1536, 708, 1720
cnf/lagniez/bmc/bmc-ibm-2.cnf, 2810, 1666, 16, 3238, 2663, 1128, 298, 639, 140, 371, 83, 236
cnf/lagniez/bmc/bmc-ibm-3.cnf, 14930, 2990, 0, 55863, 42342, 11834, 7926, 7464, 1880, 4390, 928, 2218
cnf/lagniez/bmc/bmc-ibm-4.cnf, 28161, 14793, 32, 56334, 45345, 13126, 5053, 6519, 1711, 4082, 1544, 2985
cnf/lagniez/bmc/bmc-ibm-5.cnf, 9396, 4533, 17, 16540, 13910, 4842, 1407, 2579, 486, 1310, 196, 626
cnf/lagniez/bmc/bmc-ibm-6.cnf, 51639, 26426, 10, 164835, 145151, 24760, 10081, 12209, 1948, 4684, 1548, 3749
cnf/lagniez/bmc/bmc-ibm-7.cnf, 8710, 4844, 80, 14201, 11685, 3786, 917, 1817, 381, 1093, 699, 1696
cnf/lagniez/bmc/cnt06.shuffled.cnf, 762, 42, 0, 2323, 624, 665, 1699, 713, 0, 0, 0, 0
cnf/lagniez/bmc/cnt07.shuffled.cnf, 1786, 56, 1, 5661, 1510, 1611, 4151, 1721, 0, 0, 0, 0
cnf/lagniez/bmc/cnt08.shuffled.cnf, 4089, 72, 1, 13280, 3546, 3771, 9734, 4007, 0, 0, 0, 0
cnf/lagniez/bmc/cnt09.shuffled.cnf, 9207, 90, 0, 30364, 8140, 8617, 22224, 9107, 0, 0, 0, 0
cnf/lagniez/bmc/cnt10.shuffled.cnf, 20470, 110, 0, 68177, 18364, 19349, 49813, 20349, 0, 0, 0, 0
cnf/lagniez/circuit/2bitmax_6.cnf, 252, 0, 60, 766, 684, 192, 0, 0, 0, 0, 60, 60
cnf/lagniez/circuit/3bitadd_32.cnf, 8704, 0, 4224, 32316, 27968, 4480, 0, 0, 0, 0, 0, 0
cnf/lagniez/circuit/alu2_gr_rcs_w8.shuffled.cnf, 4080, 0, 0, 83902, 83392, 4080, 0, 0, 0, 0, 0, 0
cnf/lagniez/circuit/bit/2bitadd_11.cnf, 649, 0, 286, 1562, 1254, 363, 0, 0, 0, 0, 286, 121
cnf/lagniez/circuit/bit/2bitadd_12.cnf, 708, 0, 312, 1702, 1368, 396, 0, 0, 0, 0, 312, 132
cnf/lagniez/circuit/bit/2bitcomp_5.cnf, 125, 0, 30, 310, 270, 95, 0, 0, 0, 0, 40, 95
cnf/lagniez/circuit/bit/2bitmax_6.cnf, 252, 0, 60, 766, 684, 192, 0, 0, 0, 0, 60, 60
cnf/lagniez/circuit/bit/3bitadd_31.cnf, 8432, 0, 4092, 31310, 27094, 4340, 0, 0, 0, 0, 0, 0
cnf/lagniez/circuit/bit/3bitadd_32.cnf, 8704, 0, 4224, 32316, 27968, 4480, 0, 0, 0, 0, 0, 0
cnf/lagniez/circuit/c880_gr_rcs_w7.shuffled.cnf, 4592, 0, 0, 61745, 61089, 4578, 0, 0, 0, 0, 0, 0
cnf/lagniez/circuit/iscas/iscas85/c1355.isc.cnf, 555, 0, 0, 1546, 1072, 555, 456, 505, 0, 0, 10, 42
cnf/lagniez/circuit/iscas/iscas85/c1908.isc.cnf, 751, 0, 0, 2053, 1612, 751, 378, 708, 14, 37, 3, 12
cnf/lagniez/circuit/iscas/iscas85/c2670.isc.cnf, 1230, 0, 78, 2873, 2201, 1152, 516, 886, 114, 282, 33, 154
cnf/lagniez/circuit/iscas/iscas85/c432.isc.cnf, 196, 0, 0, 514, 340, 196, 155, 173, 1, 4, 14, 54
cnf/lagniez/circuit/iscas/iscas85/c499.isc.cnf, 243, 0, 0, 714, 240, 115, 456, 193, 0, 0, 10, 42
cnf/lagniez/circuit/iscas/iscas85/c7552.isc.cnf, 3185, 0, 1, 8586, 6486, 3184, 1780, 2888, 166, 457, 98, 378
cnf/lagniez/circuit/iscas/iscas85/c880.isc.cnf, 417, 0, 0, 1060, 766, 417, 255, 350, 26, 70, 13, 53
cnf/lagniez/circuit/iscas/iscas89/s1196.bench.cnf, 560, 0, 0, 1538, 1150, 560, 304, 460, 76, 239, 8, 40
cnf/lagniez/circuit/iscas/iscas89/s1238.bench.cnf, 539, 0, 0, 1549, 1121, 539, 332, 470, 87, 264, 9, 44
cnf/lagniez/circuit/iscas/iscas89/s1423.bench.cnf, 748, 0, 0, 1821, 1331, 748, 478, 691, 7, 27, 5, 21
cnf/lagniez/circuit/iscas/iscas89/s1488.bench.cnf, 667, 0, 0, 2040, 1490, 667, 400, 567, 116, 236, 34, 108
cnf/lagniez/circuit/iscas/iscas89/s1494.bench.cnf, 661, 0, 0, 2040, 1482, 661, 405, 570, 118, 240, 35, 113
cnf/lagniez/circuit/iscas/iscas89/s400.bench.cnf, 189, 0, 0, 486, 380, 189, 65, 124, 30, 79, 11, 40
cnf/lagniez/circuit/iscas/iscas89/s420.1.bench.cnf, 252, 0, 0, 601, 461, 252, 118, 230, 19, 66, 3, 15
cnf/lagniez/circuit/iscas/iscas89/s444.bench.cnf, 205, 0, 0, 532, 414, 205, 77, 136, 30, 79, 11, 40
cnf/lagniez/circuit/iscas/iscas89/s510.bench.cnf, 236, 0, 0, 635, 456, 236, 149, 208, 26, 91, 4, 20
cnf/lagniez/circuit/iscas/iscas89/s526.bench.cnf, 217, 0, 0, 638, 497, 217, 68, 138, 35, 93, 38, 117
cnf/lagniez/circuit/iscas/iscas89/s526n.bench.cnf, 218, 0, 0, 639, 499, 218, 67, 137, 35, 93, 38, 117
cnf/lagniez/circuit/iscas/iscas89/s641.bench.cnf, 433, 0, 0, 918, 811, 433, 67, 164, 27, 74, 13, 40
cnf/lagniez/circuit/iscas/iscas89/s713.bench.cnf, 447, 0, 0, 972, 845, 447, 81, 207, 33, 89, 13, 40
cnf/lagniez/circuit/iscas/iscas89/s820.bench.cnf, 312, 0, 0, 1046, 790, 312, 120, 206, 60, 124, 76, 190
cnf/lagniez/circuit/iscas/iscas89/s832.bench.cnf, 310, 0, 0, 1056, 794, 310, 122, 205, 60, 124, 80, 198
cnf/lagniez/circuit/iscas/iscas89/s838.1.bench.cnf, 512, 0, 0, 1233, 945, 512, 242, 466, 39, 134, 7, 35
cnf/lagniez/circuit/iscas/iscas89/s953.bench.cnf, 417, 0, 0, 1138, 827, 417, 276, 380, 33, 111, 2, 10
cnf/lagniez/circuit/iscas/iscas93/s1196.bench.cnf, 560, 0, 0, 1538, 1150, 560, 304, 460, 76, 239, 8, 40
cnf/lagniez/circuit/iscas/iscas93/s1269.bench.cnf, 623, 0, 0, 1616, 1179, 623, 404, 557, 25, 93, 8, 34
cnf/lagniez/circuit/iscas/iscas93/s1512.bench.cnf, 866, 0, 0, 2044, 1631, 866, 348, 742, 59, 143, 6, 29
cnf/lagniez/circuit/iscas/iscas93/s3271.bench.cnf, 1714, 0, 0, 4269, 3234, 1714, 960, 1419, 60, 209, 15, 67
cnf/lagniez/circuit/iscas/iscas93/s3330.bench.cnf, 1961, 0, 0, 4605, 3790, 1961, 661, 1230, 96, 182, 58, 152
cnf/lagniez/circuit/iscas/iscas93/s3384.bench.cnf, 1894, 0, 0, 4440, 3370, 1894, 1070, 1640, 0, 0, 0, 0
cnf/lagniez/circuit/iscas/iscas93/s344.bench.cnf, 184, 0, 0, 429, 328, 184, 93, 169, 8, 21, 0, 0
cnf/lagniez/circuit/iscas/iscas93/s4863.bench.cnf, 2495, 0, 0, 6434, 4834, 2495, 1450, 2283, 150, 594, 0, 0
cnf/lagniez/circuit/iscas/iscas93/s499.bench.cnf, 175, 0, 0, 491, 371, 175, 63, 115, 47, 129, 10, 41
cnf/lagniez/circuit/iscas/iscas93/s635.bench.cnf, 320, 0, 0, 762, 604, 320, 126, 253, 32, 99, 0, 0
cnf/lagniez/circuit/iscas/iscas93/s6669.bench.cnf, 3392, 0, 0, 8423, 6352, 3392, 1896, 3027, 158, 500, 17, 85
cnf/lagniez/circuit/iscas/iscas93/s938.bench.cnf, 512, 0, 0, 1233, 945, 512, 242, 466, 39, 134, 7, 35
cnf/lagniez/circuit/iscas/iscas93/s967.bench.cnf, 416, 0, 0, 1157, 862, 416, 233, 353, 50, 159, 12, 54
cnf/lagniez/circuit/iscas/iscas93/s991.bench.cnf, 603, 0, 0, 1337, 1038, 603, 299, 537, 0, 0, 0, 0
cnf/lagniez/circuit/iscas/iscas99/b01.bench.cnf, 45, 0, 0, 120, 90, 45, 22, 38, 6, 18, 2, 9
cnf/lagniez/circuit/iscas/iscas99/b02.bench.cnf, 26, 0, 0, 66, 48, 26, 14, 24, 4, 13, 0, 0
cnf/lagniez/circuit/iscas/iscas99/b03.bench.cnf, 156, 0, 0, 376, 270, 156, 86, 136, 14, 49, 6, 21
cnf/lagniez/circuit/iscas/iscas99/b04.bench.cnf, 730, 0, 0, 1919, 1372, 730, 494, 689, 43, 149, 5, 25
cnf/lagniez/circuit/iscas/iscas99/b05.bench.cnf, 966, 0, 0, 2787, 2037, 966, 628, 916, 75, 215, 34, 123
cnf/lagniez/circuit/iscas/iscas99/b06.bench.cnf, 44, 0, 0, 122, 90, 44, 23, 37, 6, 18, 3, 14
cnf/lagniez/circuit/iscas/iscas99/b07.bench.cnf, 435, 0, 0, 1132, 810, 435, 285, 406, 32, 119, 3, 15
cnf/lagniez/circuit/iscas/iscas99/b08.bench.cnf, 180, 0, 0, 455, 332, 180, 97, 156, 19, 53, 6, 23
cnf/lagniez/circuit/iscas/iscas99/b09.bench.cnf, 169, 0, 0, 417, 301, 169, 100, 155, 11, 42, 5, 21
