file, #v, #c, #l
r75k3q0.6/289.5.cnf, 75, 289, 867
r75k3q0.6/23.3.cnf, 75, 23, 69
r75k3q0.6/179.1.cnf, 75, 179, 537
r75k3q0.6/79.3.cnf, 75, 79, 237
r75k3q0.6/275.1.cnf, 75, 275, 825
r75k3q0.6/81.2.cnf, 75, 81, 243
r75k3q0.6/263.4.cnf, 75, 263, 789
r75k3q0.6/109.5.cnf, 75, 109, 327
r75k3q0.6/95.2.cnf, 75, 95, 285
r75k3q0.6/118.4.cnf, 75, 118, 354
r75k3q0.6/29.5.cnf, 75, 29, 87
r75k3q0.6/77.5.cnf, 75, 77, 231
r75k3q0.6/265.3.cnf, 75, 265, 795
r75k3q0.6/47.1.cnf, 75, 47, 141
r75k3q0.6/45.5.cnf, 75, 45, 135
r75k3q0.6/270.1.cnf, 75, 270, 810
r75k3q0.6/51.5.cnf, 75, 51, 153
r75k3q0.6/183.5.cnf, 75, 183, 549
r75k3q0.6/108.4.cnf, 75, 108, 324
r75k3q0.6/100.3.cnf, 75, 100, 300
r75k3q0.6/291.1.cnf, 75, 291, 873
r75k3q0.6/146.4.cnf, 75, 146, 438
r75k3q0.6/48.3.cnf, 75, 48, 144
r75k3q0.6/257.1.cnf, 75, 257, 771
r75k3q0.6/262.4.cnf, 75, 262, 786
r75k3q0.6/41.4.cnf, 75, 41, 123
r75k3q0.6/328.3.cnf, 75, 328, 984
r75k3q0.6/164.2.cnf, 75, 164, 492
r75k3q0.6/30.5.cnf, 75, 30, 90
r75k3q0.6/19.2.cnf, 75, 19, 57
r75k3q0.6/192.2.cnf, 75, 192, 576
r75k3q0.6/131.4.cnf, 75, 131, 393
r75k3q0.6/211.5.cnf, 75, 211, 633
r75k3q0.6/273.3.cnf, 75, 273, 819
r75k3q0.6/168.5.cnf, 75, 168, 504
r75k3q0.6/322.2.cnf, 75, 322, 966
r75k3q0.6/99.5.cnf, 75, 99, 297
r75k3q0.6/128.1.cnf, 75, 128, 384
r75k3q0.6/268.2.cnf, 75, 268, 804
r75k3q0.6/209.3.cnf, 75, 209, 627
r75k3q0.6/181.1.cnf, 75, 181, 543
r75k3q0.6/203.3.cnf, 75, 203, 609
r75k3q0.6/16.3.cnf, 75, 16, 48
r75k3q0.6/269.5.cnf, 75, 269, 807
r75k3q0.6/1.3.cnf, 75, 1, 3
r75k3q0.6/96.3.cnf, 75, 96, 288
r75k3q0.6/175.4.cnf, 75, 175, 525
r75k3q0.6/110.4.cnf, 75, 110, 330
r75k3q0.6/130.2.cnf, 75, 130, 390
r75k3q0.6/290.3.cnf, 75, 290, 870
r75k3q0.6/184.4.cnf, 75, 184, 552
r75k3q0.6/148.5.cnf, 75, 148, 444
r75k3q0.6/68.4.cnf, 75, 68, 204
r75k3q0.6/126.5.cnf, 75, 126, 378
r75k3q0.6/92.4.cnf, 75, 92, 276
r75k3q0.6/36.1.cnf, 75, 36, 108
r75k3q0.6/100.2.cnf, 75, 100, 300
r75k3q0.6/111.4.cnf, 75, 111, 333
r75k3q0.6/248.4.cnf, 75, 248, 744
r75k3q0.6/177.2.cnf, 75, 177, 531
r75k3q0.6/56.2.cnf, 75, 56, 168
r75k3q0.6/111.5.cnf, 75, 111, 333
r75k3q0.6/308.4.cnf, 75, 308, 924
r75k3q0.6/6.3.cnf, 75, 6, 18
r75k3q0.6/227.2.cnf, 75, 227, 681
r75k3q0.6/44.2.cnf, 75, 44, 132
r75k3q0.6/190.2.cnf, 75, 190, 570
r75k3q0.6/134.3.cnf, 75, 134, 402
r75k3q0.6/159.2.cnf, 75, 159, 477
r75k3q0.6/149.4.cnf, 75, 149, 447
r75k3q0.6/64.1.cnf, 75, 64, 192
r75k3q0.6/166.5.cnf, 75, 166, 498
r75k3q0.6/199.4.cnf, 75, 199, 597
r75k3q0.6/110.2.cnf, 75, 110, 330
r75k3q0.6/221.3.cnf, 75, 221, 663
r75k3q0.6/67.2.cnf, 75, 67, 201
r75k3q0.6/200.2.cnf, 75, 200, 600
r75k3q0.6/181.2.cnf, 75, 181, 543
r75k3q0.6/171.4.cnf, 75, 171, 513
r75k3q0.6/60.5.cnf, 75, 60, 180
r75k3q0.6/103.3.cnf, 75, 103, 309
r75k3q0.6/144.2.cnf, 75, 144, 432
r75k3q0.6/59.3.cnf, 75, 59, 177
r75k3q0.6/165.3.cnf, 75, 165, 495
r75k3q0.6/137.2.cnf, 75, 137, 411
r75k3q0.6/229.3.cnf, 75, 229, 687
r75k3q0.6/167.4.cnf, 75, 167, 501
r75k3q0.6/193.2.cnf, 75, 193, 579
r75k3q0.6/43.4.cnf, 75, 43, 129
r75k3q0.6/233.1.cnf, 75, 233, 699
r75k3q0.6/14.3.cnf, 75, 14, 42
r75k3q0.6/142.2.cnf, 75, 142, 426
r75k3q0.6/119.1.cnf, 75, 119, 357
r75k3q0.6/180.4.cnf, 75, 180, 540
r75k3q0.6/149.1.cnf, 75, 149, 447
r75k3q0.6/16.2.cnf, 75, 16, 48
r75k3q0.6/60.1.cnf, 75, 60, 180
r75k3q0.6/261.5.cnf, 75, 261, 783
r75k3q0.6/281.5.cnf, 75, 281, 843
r75k3q0.6/165.2.cnf, 75, 165, 495
r75k3q0.6/58.2.cnf, 75, 58, 174
r75k3q0.6/125.3.cnf, 75, 125, 375
r75k3q0.6/116.5.cnf, 75, 116, 348
r75k3q0.6/282.1.cnf, 75, 282, 846
r75k3q0.6/286.3.cnf, 75, 286, 858
r75k3q0.6/272.2.cnf, 75, 272, 816
r75k3q0.6/238.5.cnf, 75, 238, 714
r75k3q0.6/229.5.cnf, 75, 229, 687
r75k3q0.6/12.3.cnf, 75, 12, 36
r75k3q0.6/142.3.cnf, 75, 142, 426
r75k3q0.6/168.2.cnf, 75, 168, 504
r75k3q0.6/188.3.cnf, 75, 188, 564
r75k3q0.6/232.2.cnf, 75, 232, 696
r75k3q0.6/330.3.cnf, 75, 330, 990
r75k3q0.6/271.4.cnf, 75, 271, 813
r75k3q0.6/169.4.cnf, 75, 169, 507
r75k3q0.6/219.3.cnf, 75, 219, 657
r75k3q0.6/61.4.cnf, 75, 61, 183
r75k3q0.6/281.4.cnf, 75, 281, 843
r75k3q0.6/195.5.cnf, 75, 195, 585
r75k3q0.6/127.5.cnf, 75, 127, 381
r75k3q0.6/117.1.cnf, 75, 117, 351
r75k3q0.6/189.4.cnf, 75, 189, 567
r75k3q0.6/74.2.cnf, 75, 74, 222
r75k3q0.6/35.1.cnf, 75, 35, 105
r75k3q0.6/283.5.cnf, 75, 283, 849
r75k3q0.6/205.1.cnf, 75, 205, 615
r75k3q0.6/50.5.cnf, 75, 50, 150
r75k3q0.6/259.2.cnf, 75, 259, 777
r75k3q0.6/69.5.cnf, 75, 69, 207
r75k3q0.6/79.4.cnf, 75, 79, 237
r75k3q0.6/71.3.cnf, 75, 71, 213
r75k3q0.6/42.2.cnf, 75, 42, 126
r75k3q0.6/118.1.cnf, 75, 118, 354
r75k3q0.6/114.3.cnf, 75, 114, 342
r75k3q0.6/261.2.cnf, 75, 261, 783
r75k3q0.6/202.4.cnf, 75, 202, 606
r75k3q0.6/211.3.cnf, 75, 211, 633
r75k3q0.6/159.3.cnf, 75, 159, 477
r75k3q0.6/112.5.cnf, 75, 112, 336
r75k3q0.6/16.1.cnf, 75, 16, 48
r75k3q0.6/140.3.cnf, 75, 140, 420
r75k3q0.6/256.5.cnf, 75, 256, 768
r75k3q0.6/254.1.cnf, 75, 254, 762
r75k3q0.6/203.5.cnf, 75, 203, 609
r75k3q0.6/59.2.cnf, 75, 59, 177
r75k3q0.6/54.1.cnf, 75, 54, 162
r75k3q0.6/65.5.cnf, 75, 65, 195
r75k3q0.6/97.3.cnf, 75, 97, 291
r75k3q0.6/128.4.cnf, 75, 128, 384
r75k3q0.6/123.4.cnf, 75, 123, 369
r75k3q0.6/231.2.cnf, 75, 231, 693
r75k3q0.6/273.5.cnf, 75, 273, 819
r75k3q0.6/129.5.cnf, 75, 129, 387
r75k3q0.6/11.1.cnf, 75, 11, 33
r75k3q0.6/89.1.cnf, 75, 89, 267
r75k3q0.6/103.5.cnf, 75, 103, 309
r75k3q0.6/249.1.cnf, 75, 249, 747
r75k3q0.6/359.3.cnf, 75, 359, 1077
r75k3q0.6/151.4.cnf, 75, 151, 453
r75k3q0.6/9.3.cnf, 75, 9, 27
r75k3q0.6/262.2.cnf, 75, 262, 786
r75k3q0.6/39.1.cnf, 75, 39, 117
r75k3q0.6/235.3.cnf, 75, 235, 705
r75k3q0.6/4.1.cnf, 75, 4, 12
r75k3q0.6/241.4.cnf, 75, 241, 723
r75k3q0.6/76.5.cnf, 75, 76, 228
r75k3q0.6/83.3.cnf, 75, 83, 249
r75k3q0.6/87.4.cnf, 75, 87, 261
r75k3q0.6/209.4.cnf, 75, 209, 627
r75k3q0.6/182.2.cnf, 75, 182, 546
r75k3q0.6/240.5.cnf, 75, 240, 720
r75k3q0.6/311.3.cnf, 75, 311, 933
r75k3q0.6/140.5.cnf, 75, 140, 420
r75k3q0.6/147.3.cnf, 75, 147, 441
r75k3q0.6/128.5.cnf, 75, 128, 384
r75k3q0.6/63.3.cnf, 75, 63, 189
r75k3q0.6/41.3.cnf, 75, 41, 123
r75k3q0.6/68.3.cnf, 75, 68, 204
r75k3q0.6/182.4.cnf, 75, 182, 546
r75k3q0.6/140.1.cnf, 75, 140, 420
r75k3q0.6/270.4.cnf, 75, 270, 810
r75k3q0.6/49.1.cnf, 75, 49, 147
r75k3q0.6/97.1.cnf, 75, 97, 291
r75k3q0.6/273.4.cnf, 75, 273, 819
r75k3q0.6/82.5.cnf, 75, 82, 246
r75k3q0.6/39.2.cnf, 75, 39, 117
r75k3q0.6/183.3.cnf, 75, 183, 549
r75k3q0.6/266.5.cnf, 75, 266, 798
r75k3q0.6/225.2.cnf, 75, 225, 675
r75k3q0.6/256.1.cnf, 75, 256, 768
r75k3q0.6/193.1.cnf, 75, 193, 579
r75k3q0.6/210.2.cnf, 75, 210, 630
r75k3q0.6/76.1.cnf, 75, 76, 228
r75k3q0.6/75.3.cnf, 75, 75, 225
r75k3q0.6/143.2.cnf, 75, 143, 429
r75k3q0.6/207.4.cnf, 75, 207, 621
r75k3q0.6/31.5.cnf, 75, 31, 93
r75k3q0.6/274.3.cnf, 75, 274, 822
r75k3q0.6/216.3.cnf, 75, 216, 648
r75k3q0.6/188.4.cnf, 75, 188, 564
r75k3q0.6/5.3.cnf, 75, 5, 15
r75k3q0.6/148.2.cnf, 75, 148, 444
r75k3q0.6/252.5.cnf, 75, 252, 756
r75k3q0.6/91.5.cnf, 75, 91, 273
r75k3q0.6/295.1.cnf, 75, 295, 885
r75k3q0.6/23.1.cnf, 75, 23, 69
r75k3q0.6/242.1.cnf, 75, 242, 726
r75k3q0.6/81.5.cnf, 75, 81, 243
r75k3q0.6/196.3.cnf, 75, 196, 588
r75k3q0.6/97.5.cnf, 75, 97, 291
r75k3q0.6/11.5.cnf, 75, 11, 33
r75k3q0.6/97.2.cnf, 75, 97, 291
r75k3q0.6/142.5.cnf, 75, 142, 426
r75k3q0.6/25.2.cnf, 75, 25, 75
r75k3q0.6/136.1.cnf, 75, 136, 408
r75k3q0.6/46.1.cnf, 75, 46, 138
r75k3q0.6/269.2.cnf, 75, 269, 807
r75k3q0.6/160.5.cnf, 75, 160, 480
r75k3q0.6/161.4.cnf, 75, 161, 483
r75k3q0.6/92.2.cnf, 75, 92, 276
r75k3q0.6/139.4.cnf, 75, 139, 417
r75k3q0.6/312.3.cnf, 75, 312, 936
r75k3q0.6/223.4.cnf, 75, 223, 669
r75k3q0.6/243.1.cnf, 75, 243, 729
r75k3q0.6/200.5.cnf, 75, 200, 600
r75k3q0.6/5.4.cnf, 75, 5, 15
r75k3q0.6/161.1.cnf, 75, 161, 483
r75k3q0.6/106.1.cnf, 75, 106, 318
r75k3q0.6/9.4.cnf, 75, 9, 27
r75k3q0.6/320.5.cnf, 75, 320, 960
r75k3q0.6/53.3.cnf, 75, 53, 159
r75k3q0.6/289.1.cnf, 75, 289, 867
r75k3q0.6/139.2.cnf, 75, 139, 417
r75k3q0.6/78.5.cnf, 75, 78, 234
r75k3q0.6/45.4.cnf, 75, 45, 135
r75k3q0.6/250.4.cnf, 75, 250, 750
r75k3q0.6/66.2.cnf, 75, 66, 198
r75k3q0.6/92.5.cnf, 75, 92, 276
r75k3q0.6/247.3.cnf, 75, 247, 741
r75k3q0.6/283.3.cnf, 75, 283, 849
r75k3q0.6/231.4.cnf, 75, 231, 693
r75k3q0.6/21.1.cnf, 75, 21, 63
r75k3q0.6/161.5.cnf, 75, 161, 483
r75k3q0.6/121.4.cnf, 75, 121, 363
r75k3q0.6/172.1.cnf, 75, 172, 516
r75k3q0.6/61.2.cnf, 75, 61, 183
r75k3q0.6/190.3.cnf, 75, 190, 570
r75k3q0.6/170.2.cnf, 75, 170, 510
r75k3q0.6/191.5.cnf, 75, 191, 573
r75k3q0.6/264.4.cnf, 75, 264, 792
r75k3q0.6/53.5.cnf, 75, 53, 159
r75k3q0.6/177.3.cnf, 75, 177, 531
r75k3q0.6/324.4.cnf, 75, 324, 972
r75k3q0.6/183.4.cnf, 75, 183, 549
r75k3q0.6/333.5.cnf, 75, 333, 999
r75k3q0.6/24.1.cnf, 75, 24, 72
r75k3q0.6/116.4.cnf, 75, 116, 348
r75k3q0.6/214.4.cnf, 75, 214, 642
r75k3q0.6/27.4.cnf, 75, 27, 81
r75k3q0.6/349.1.cnf, 75, 349, 1047
r75k3q0.6/241.2.cnf, 75, 241, 723
r75k3q0.6/208.2.cnf, 75, 208, 624
r75k3q0.6/147.4.cnf, 75, 147, 441
r75k3q0.6/113.3.cnf, 75, 113, 339
r75k3q0.6/312.4.cnf, 75, 312, 936
r75k3q0.6/194.3.cnf, 75, 194, 582
r75k3q0.6/227.3.cnf, 75, 227, 681
r75k3q0.6/170.4.cnf, 75, 170, 510
r75k3q0.6/9.5.cnf, 75, 9, 27
r75k3q0.6/135.1.cnf, 75, 135, 405
r75k3q0.6/267.4.cnf, 75, 267, 801
r75k3q0.6/182.1.cnf, 75, 182, 546
r75k3q0.6/71.4.cnf, 75, 71, 213
r75k3q0.6/87.3.cnf, 75, 87, 261
r75k3q0.6/71.5.cnf, 75, 71, 213
r75k3q0.6/179.2.cnf, 75, 179, 537
r75k3q0.6/40.3.cnf, 75, 40, 120
r75k3q0.6/173.1.cnf, 75, 173, 519
r75k3q0.6/80.4.cnf, 75, 80, 240
r75k3q0.6/63.5.cnf, 75, 63, 189
r75k3q0.6/207.2.cnf, 75, 207, 621
r75k3q0.6/169.3.cnf, 75, 169, 507
r75k3q0.6/265.5.cnf, 75, 265, 795
r75k3q0.6/74.4.cnf, 75, 74, 222
r75k3q0.6/13.1.cnf, 75, 13, 39
r75k3q0.6/8.5.cnf, 75, 8, 24
r75k3q0.6/220.4.cnf, 75, 220, 660
r75k3q0.6/61.1.cnf, 75, 61, 183
r75k3q0.6/163.4.cnf, 75, 163, 489
r75k3q0.6/8.4.cnf, 75, 8, 24
r75k3q0.6/160.2.cnf, 75, 160, 480
r75k3q0.6/104.3.cnf, 75, 104, 312
r75k3q0.6/84.1.cnf, 75, 84, 252
r75k3q0.6/65.1.cnf, 75, 65, 195
r75k3q0.6/113.1.cnf, 75, 113, 339
r75k3q0.6/136.4.cnf, 75, 136, 408
r75k3q0.6/210.1.cnf, 75, 210, 630
r75k3q0.6/141.1.cnf, 75, 141, 423
r75k3q0.6/29.1.cnf, 75, 29, 87
r75k3q0.6/33.2.cnf, 75, 33, 99
r75k3q0.6/124.4.cnf, 75, 124, 372
r75k3q0.6/17.1.cnf, 75, 17, 51
r75k3q0.6/155.4.cnf, 75, 155, 465
r75k3q0.6/265.2.cnf, 75, 265, 795
r75k3q0.6/15.3.cnf, 75, 15, 45
r75k3q0.6/240.4.cnf, 75, 240, 720
r75k3q0.6/279.4.cnf, 75, 279, 837
r75k3q0.6/36.5.cnf, 75, 36, 108
r75k3q0.6/150.4.cnf, 75, 150, 450
r75k3q0.6/197.1.cnf, 75, 197, 591
r75k3q0.6/30.4.cnf, 75, 30, 90
r75k3q0.6/228.3.cnf, 75, 228, 684
r75k3q0.6/176.1.cnf, 75, 176, 528
r75k3q0.6/249.4.cnf, 75, 249, 747
r75k3q0.6/23.4.cnf, 75, 23, 69
r75k3q0.6/254.3.cnf, 75, 254, 762
r75k3q0.6/216.1.cnf, 75, 216, 648
r75k3q0.6/178.3.cnf, 75, 178, 534
r75k3q0.6/33.4.cnf, 75, 33, 99
r75k3q0.6/12.1.cnf, 75, 12, 36
r75k3q0.6/17.5.cnf, 75, 17, 51
r75k3q0.6/5.2.cnf, 75, 5, 15
r75k3q0.6/140.4.cnf, 75, 140, 420
r75k3q0.6/122.2.cnf, 75, 122, 366
r75k3q0.6/222.5.cnf, 75, 222, 666
r75k3q0.6/51.3.cnf, 75, 51, 153
r75k3q0.6/22.4.cnf, 75, 22, 66
r75k3q0.6/71.1.cnf, 75, 71, 213
r75k3q0.6/66.1.cnf, 75, 66, 198
r75k3q0.6/275.5.cnf, 75, 275, 825
r75k3q0.6/266.2.cnf, 75, 266, 798
r75k3q0.6/182.3.cnf, 75, 182, 546
r75k3q0.6/52.1.cnf, 75, 52, 156
r75k3q0.6/178.5.cnf, 75, 178, 534
r75k3q0.6/269.1.cnf, 75, 269, 807
r75k3q0.6/240.1.cnf, 75, 240, 720
r75k3q0.6/64.3.cnf, 75, 64, 192
r75k3q0.6/297.4.cnf, 75, 297, 891
r75k3q0.6/136.2.cnf, 75, 136, 408
r75k3q0.6/176.4.cnf, 75, 176, 528
r75k3q0.6/41.1.cnf, 75, 41, 123
r75k3q0.6/269.4.cnf, 75, 269, 807
r75k3q0.6/163.5.cnf, 75, 163, 489
r75k3q0.6/319.5.cnf, 75, 319, 957
r75k3q0.6/91.4.cnf, 75, 91, 273
r75k3q0.6/82.3.cnf, 75, 82, 246
r75k3q0.6/187.4.cnf, 75, 187, 561
r75k3q0.6/253.2.cnf, 75, 253, 759
r75k3q0.6/179.4.cnf, 75, 179, 537
r75k3q0.6/110.3.cnf, 75, 110, 330
r75k3q0.6/105.5.cnf, 75, 105, 315
r75k3q0.6/6.1.cnf, 75, 6, 18
r75k3q0.6/270.2.cnf, 75, 270, 810
r75k3q0.6/3.1.cnf, 75, 3, 9
r75k3q0.6/19.4.cnf, 75, 19, 57
r75k3q0.6/316.2.cnf, 75, 316, 948
r75k3q0.6/244.4.cnf, 75, 244, 732
r75k3q0.6/247.5.cnf, 75, 247, 741
r75k3q0.6/30.3.cnf, 75, 30, 90
r75k3q0.6/260.1.cnf, 75, 260, 780
r75k3q0.6/8.2.cnf, 75, 8, 24
r75k3q0.6/45.3.cnf, 75, 45, 135
r75k3q0.6/59.4.cnf, 75, 59, 177
r75k3q0.6/200.4.cnf, 75, 200, 600
r75k3q0.6/13.5.cnf, 75, 13, 39
r75k3q0.6/67.5.cnf, 75, 67, 201
r75k3q0.6/126.2.cnf, 75, 126, 378
r75k3q0.6/186.5.cnf, 75, 186, 558
r75k3q0.6/48.5.cnf, 75, 48, 144
r75k3q0.6/166.2.cnf, 75, 166, 498
r75k3q0.6/177.4.cnf, 75, 177, 531
r75k3q0.6/166.3.cnf, 75, 166, 498
r75k3q0.6/196.1.cnf, 75, 196, 588
r75k3q0.6/169.1.cnf, 75, 169, 507
r75k3q0.6/124.1.cnf, 75, 124, 372
r75k3q0.6/18.1.cnf, 75, 18, 54
r75k3q0.6/103.1.cnf, 75, 103, 309
r75k3q0.6/265.1.cnf, 75, 265, 795
r75k3q0.6/86.5.cnf, 75, 86, 258
r75k3q0.6/168.3.cnf, 75, 168, 504
r75k3q0.6/117.2.cnf, 75, 117, 351
r75k3q0.6/217.5.cnf, 75, 217, 651
r75k3q0.6/198.2.cnf, 75, 198, 594
r75k3q0.6/204.3.cnf, 75, 204, 612
r75k3q0.6/190.5.cnf, 75, 190, 570
r75k3q0.6/88.1.cnf, 75, 88, 264
r75k3q0.6/81.3.cnf, 75, 81, 243
r75k3q0.6/216.5.cnf, 75, 216, 648
r75k3q0.6/15.2.cnf, 75, 15, 45
r75k3q0.6/24.2.cnf, 75, 24, 72
r75k3q0.6/112.4.cnf, 75, 112, 336
r75k3q0.6/208.3.cnf, 75, 208, 624
r75k3q0.6/343.5.cnf, 75, 343, 1029
r75k3q0.6/153.1.cnf, 75, 153, 459
r75k3q0.6/247.4.cnf, 75, 247, 741
r75k3q0.6/147.5.cnf, 75, 147, 441
r75k3q0.6/79.1.cnf, 75, 79, 237
r75k3q0.6/221.1.cnf, 75, 221, 663
r75k3q0.6/244.5.cnf, 75, 244, 732
r75k3q0.6/280.5.cnf, 75, 280, 840
r75k3q0.6/252.3.cnf, 75, 252, 756
r75k3q0.6/241.1.cnf, 75, 241, 723
r75k3q0.6/47.3.cnf, 75, 47, 141
r75k3q0.6/42.3.cnf, 75, 42, 126
r75k3q0.6/106.2.cnf, 75, 106, 318
r75k3q0.6/152.3.cnf, 75, 152, 456
r75k3q0.6/122.4.cnf, 75, 122, 366
r75k3q0.6/264.5.cnf, 75, 264, 792
r75k3q0.6/41.2.cnf, 75, 41, 123
r75k3q0.6/186.4.cnf, 75, 186, 558
r75k3q0.6/2.4.cnf, 75, 2, 6
r75k3q0.6/182.5.cnf, 75, 182, 546
r75k3q0.6/11.2.cnf, 75, 11, 33
r75k3q0.6/201.5.cnf, 75, 201, 603
r75k3q0.6/25.1.cnf, 75, 25, 75
r75k3q0.6/172.4.cnf, 75, 172, 516
r75k3q0.6/72.2.cnf, 75, 72, 216
r75k3q0.6/49.2.cnf, 75, 49, 147
r75k3q0.6/111.1.cnf, 75, 111, 333
r75k3q0.6/70.2.cnf, 75, 70, 210
r75k3q0.6/170.1.cnf, 75, 170, 510
r75k3q0.6/132.2.cnf, 75, 132, 396
r75k3q0.6/32.3.cnf, 75, 32, 96
r75k3q0.6/181.4.cnf, 75, 181, 543
r75k3q0.6/115.5.cnf, 75, 115, 345
r75k3q0.6/255.1.cnf, 75, 255, 765
r75k3q0.6/262.5.cnf, 75, 262, 786
r75k3q0.6/123.3.cnf, 75, 123, 369
r75k3q0.6/171.1.cnf, 75, 171, 513
r75k3q0.6/40.5.cnf, 75, 40, 120
r75k3q0.6/226.4.cnf, 75, 226, 678
r75k3q0.6/271.2.cnf, 75, 271, 813
r75k3q0.6/114.5.cnf, 75, 114, 342
r75k3q0.6/168.1.cnf, 75, 168, 504
r75k3q0.6/202.5.cnf, 75, 202, 606
r75k3q0.6/119.5.cnf, 75, 119, 357
r75k3q0.6/101.1.cnf, 75, 101, 303
r75k3q0.6/141.5.cnf, 75, 141, 423
r75k3q0.6/250.5.cnf, 75, 250, 750
r75k3q0.6/286.5.cnf, 75, 286, 858
r75k3q0.6/249.3.cnf, 75, 249, 747
r75k3q0.6/273.2.cnf, 75, 273, 819
r75k3q0.6/160.4.cnf, 75, 160, 480
r75k3q0.6/138.5.cnf, 75, 138, 414
r75k3q0.6/214.3.cnf, 75, 214, 642
r75k3q0.6/50.1.cnf, 75, 50, 150
r75k3q0.6/64.5.cnf, 75, 64, 192
r75k3q0.6/259.5.cnf, 75, 259, 777
r75k3q0.6/170.5.cnf, 75, 170, 510
r75k3q0.6/216.4.cnf, 75, 216, 648
r75k3q0.6/75.2.cnf, 75, 75, 225
r75k3q0.6/115.2.cnf, 75, 115, 345
r75k3q0.6/101.2.cnf, 75, 101, 303
r75k3q0.6/134.1.cnf, 75, 134, 402
r75k3q0.6/45.1.cnf, 75, 45, 135
r75k3q0.6/69.1.cnf, 75, 69, 207
r75k3q0.6/259.4.cnf, 75, 259, 777
r75k3q0.6/16.4.cnf, 75, 16, 48
r75k3q0.6/235.2.cnf, 75, 235, 705
r75k3q0.6/5.1.cnf, 75, 5, 15
r75k3q0.6/219.2.cnf, 75, 219, 657
r75k3q0.6/245.4.cnf, 75, 245, 735
r75k3q0.6/201.3.cnf, 75, 201, 603
r75k3q0.6/218.1.cnf, 75, 218, 654
r75k3q0.6/90.3.cnf, 75, 90, 270
r75k3q0.6/295.3.cnf, 75, 295, 885
r75k3q0.6/262.1.cnf, 75, 262, 786
r75k3q0.6/51.2.cnf, 75, 51, 153
r75k3q0.6/219.1.cnf, 75, 219, 657
r75k3q0.6/162.1.cnf, 75, 162, 486
r75k3q0.6/28.4.cnf, 75, 28, 84
r75k3q0.6/225.5.cnf, 75, 225, 675
r75k3q0.6/145.3.cnf, 75, 145, 435
r75k3q0.6/167.2.cnf, 75, 167, 501
r75k3q0.6/52.3.cnf, 75, 52, 156
r75k3q0.6/195.2.cnf, 75, 195, 585
r75k3q0.6/156.3.cnf, 75, 156, 468
r75k3q0.6/264.1.cnf, 75, 264, 792
r75k3q0.6/168.4.cnf, 75, 168, 504
r75k3q0.6/148.1.cnf, 75, 148, 444
r75k3q0.6/107.1.cnf, 75, 107, 321
r75k3q0.6/157.2.cnf, 75, 157, 471
r75k3q0.6/7.5.cnf, 75, 7, 21
r75k3q0.6/298.3.cnf, 75, 298, 894
r75k3q0.6/214.2.cnf, 75, 214, 642
r75k3q0.6/251.4.cnf, 75, 251, 753
r75k3q0.6/43.3.cnf, 75, 43, 129
r75k3q0.6/302.1.cnf, 75, 302, 906
r75k3q0.6/4.5.cnf, 75, 4, 12
r75k3q0.6/145.5.cnf, 75, 145, 435
r75k3q0.6/260.3.cnf, 75, 260, 780
r75k3q0.6/175.1.cnf, 75, 175, 525
r75k3q0.6/42.1.cnf, 75, 42, 126
r75k3q0.6/131.3.cnf, 75, 131, 393
r75k3q0.6/175.3.cnf, 75, 175, 525
r75k3q0.6/5.5.cnf, 75, 5, 15
r75k3q0.6/174.3.cnf, 75, 174, 522
r75k3q0.6/109.4.cnf, 75, 109, 327
r75k3q0.6/162.3.cnf, 75, 162, 486
r75k3q0.6/223.5.cnf, 75, 223, 669
r75k3q0.6/206.4.cnf, 75, 206, 618
r75k3q0.6/144.3.cnf, 75, 144, 432
r75k3q0.6/75.5.cnf, 75, 75, 225
r75k3q0.6/258.4.cnf, 75, 258, 774
r75k3q0.6/225.4.cnf, 75, 225, 675
r75k3q0.6/21.3.cnf, 75, 21, 63
r75k3q0.6/95.5.cnf, 75, 95, 285
r75k3q0.6/176.2.cnf, 75, 176, 528
r75k3q0.6/209.1.cnf, 75, 209, 627
r75k3q0.6/199.3.cnf, 75, 199, 597
r75k3q0.6/206.5.cnf, 75, 206, 618
r75k3q0.6/212.3.cnf, 75, 212, 636
r75k3q0.6/85.2.cnf, 75, 85, 255
r75k3q0.6/69.4.cnf, 75, 69, 207
r75k3q0.6/26.3.cnf, 75, 26, 78
r75k3q0.6/230.2.cnf, 75, 230, 690
r75k3q0.6/294.1.cnf, 75, 294, 882
r75k3q0.6/16.5.cnf, 75, 16, 48
r75k3q0.6/263.3.cnf, 75, 263, 789
r75k3q0.6/198.3.cnf, 75, 198, 594
r75k3q0.6/197.3.cnf, 75, 197, 591
r75k3q0.6/28.1.cnf, 75, 28, 84
r75k3q0.6/199.2.cnf, 75, 199, 597
r75k3q0.6/64.2.cnf, 75, 64, 192
r75k3q0.6/205.2.cnf, 75, 205, 615
r75k3q0.6/68.2.cnf, 75, 68, 204
r75k3q0.6/284.3.cnf, 75, 284, 852
r75k3q0.6/165.1.cnf, 75, 165, 495
r75k3q0.6/211.2.cnf, 75, 211, 633
r75k3q0.6/105.3.cnf, 75, 105, 315
r75k3q0.6/109.3.cnf, 75, 109, 327
r75k3q0.6/291.5.cnf, 75, 291, 873
r75k3q0.6/61.5.cnf, 75, 61, 183
r75k3q0.6/198.4.cnf, 75, 198, 594
r75k3q0.6/297.3.cnf, 75, 297, 891
r75k3q0.6/330.2.cnf, 75, 330, 990
